block_size,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384
64,144070,111178,54862,28168,15152
128,118065,89861,142902,53463,19793,7992
256,138240,67656,110411,66077,33634,15863,6290
512,109213,166233,84212,78051,44691,18791,7517,3224
1024,130485,118860,70570,61999,51118,27395,11268,2509,1685
2048,151254,247816,74412,51367,60490,25316,11696,6041,2169,1483
4096,142477,120809,75451,44773,24634,28908,9685,6205,3020,768,369
8192,352859,118052,82902,56510,36942,17066,8883,6578,7188,1342,417,211
16384,351615,109782,135305,55195,27032,16844,8547,4299,2889,1251,460,433,185
32768,0,0,0,0,28713,14405,8181,4224,3885,1246,500,225,102
65536,0,0,0,0,28550,15761,9838,6791,4448,1787,561,211,221
131072,0,0,0,0,61549,32938,17989,9278,2206,1719,936,380,122
262144,0,0,0,0,66664,28474,16982,8046,4379,1997,770,366,129
524288,0,0,0,0,58302,34230,16849,6303,3796,1763,693,369,158
