block_size,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384
64,140158,277755,251134,195969,52556
128,421001,218734,258497,200191,59155,41607
256,496362,123611,109510,75436,24535,36985,9345
512,234871,249985,101926,51118,86079,55589,18525,12490
1024,170224,193341,280553,48196,25763,46230,11524,7170,3663
2048,347387,147374,250078,52584,30216,29578,8000,5304,1789,2732
4096,610184,457904,104869,59310,88046,41072,20226,13889,6546,2857,1396
8192,527449,291662,215032,94679,27752,35673,23810,8806,6033,1081,488,241
16384,522982,139368,86529,181762,61329,34557,13096,3967,1939,1028,1142,372,140
32768,0,0,0,0,38656,17340,26512,4630,1786,2752,769,262,137
65536,0,0,0,0,39399,17987,8996,4449,2439,2505,990,298,262
131072,0,0,0,0,50511,26179,12573,7459,5169,1568,1259,377,259
262144,0,0,0,0,77265,48839,21583,8550,5636,2807,1439,596,282
524288,0,0,0,0,87093,41667,20852,11146,5690,2640,1315,653,293
