block_size,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384
64,84647,209970,200191,133564,45686
128,305175,163359,241736,160079,60872,27812
256,308970,262243,98863,215360,23804,20620,6756
512,168625,129565,277995,238986,80119,103050,46653,17862
1024,108296,361576,350069,170153,44331,84348,30077,10812,3803
2048,153844,108242,258508,41606,32064,82059,11049,20291,6027,2673
4096,396294,315490,234656,153268,119421,19726,21164,12198,4609,1312,1335
8192,410907,255366,137335,94637,97403,48333,23153,22566,3627,3898,828,526
16384,434957,288409,221266,51122,29868,41544,21842,12190,9638,1438,1541,418,294
32768,0,0,0,0,57547,38888,17231,10902,4815,4208,1419,258,275
65536,0,0,0,0,98092,52416,25915,14107,7184,3541,1031,473,301
131072,0,0,0,0,91814,45450,25079,12821,6214,3203,1328,642,287
262144,0,0,0,0,89126,48219,26811,13582,6893,3335,1570,679,345
524288,0,0,0,0,98272,48822,28860,14671,7457,3653,1726,728,335
