block_size,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384
64,399920,97597,94890,105112,62783
128,102237,137011,65560,74299,39234,21754
256,52595,38099,183957,47608,25621,18008,9004
512,125501,126751,82453,49680,23599,11524,7437,11250
1024,97155,65738,59090,25416,34847,10973,5866,2403,1838
2048,336606,91430,67261,37782,20000,8753,12822,8196,2180,911
4096,142757,95810,177425,46938,26434,9561,5543,3183,1715,2166,446
8192,137978,112502,73562,46166,25301,38837,6740,3469,1929,905,436,220
16384,141168,111032,76841,125058,29028,13775,20106,3874,2068,2404,465,226,190
32768,0,0,0,0,28204,14927,6659,3797,2025,1090,854,245,116
65536,0,0,0,0,31191,29660,8264,8151,2370,1079,524,414,126
131072,0,0,0,0,51235,30273,13735,4802,4206,1149,859,434,114
262144,0,0,0,0,53829,30509,17437,7695,4027,1800,822,407,188
524288,0,0,0,0,62291,31420,16648,7504,4431,1912,914,369,204
