block_size,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384
64,137855,275475,443774,200657,327534
128,746459,222357,181566,285299,183134,76530
256,467002,433231,125015,147943,38853,18859,41607
512,342216,234481,248181,205347,55942,64328,39234,19169
1024,210010,353482,320021,176880,36122,50321,40445,12580,7684
2048,231364,474937,247656,84418,81849,58163,19951,19422,8475,1412
4096,456338,390181,247816,181020,118315,19106,17168,4548,5848,1257,543
8192,210636,342916,192326,65689,78058,16559,17194,3872,1693,2773,744,613
16384,473472,301308,185145,58393,61199,21404,14562,4836,2067,1299,691,242,226
32768,0,0,0,0,35025,18884,9803,5022,2216,3582,892,557,337
65536,0,0,0,0,60260,52202,21267,8106,5621,3383,1513,555,330
131072,0,0,0,0,102961,51454,27044,13592,6682,2455,1567,674,300
262144,0,0,0,0,100488,51593,25343,12163,6548,3407,1585,682,311
524288,0,0,0,0,109991,54197,27889,13695,7102,3448,1736,718,337
