block_size,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384
64,49680,50932,33634,17410,9262
128,108871,65040,91978,30294,8579,4199
256,94260,83530,45845,32520,17246,5866,3484
512,109013,144180,51447,16226,13747,5943,3092,1560
1024,118243,77618,38508,25787,17815,6716,3600,2036,1158
2048,127934,181965,41518,31084,40091,7508,3084,2091,1010,827
4096,126841,74810,56635,30102,13536,11610,3499,2267,1159,334,259
8192,345479,99503,49975,30281,37156,8783,4094,1716,1586,526,226,137
16384,325753,95683,70595,32199,16007,7382,3612,1882,1052,518,250,229,106
32768,0,0,0,0,16738,7926,3852,2105,953,438,241,155,51
65536,0,0,0,0,14743,5850,3253,2101,1957,738,250,125,114
131072,0,0,0,0,31624,18255,8958,4367,1707,787,407,187,106
262144,0,0,0,0,31751,15580,8926,4396,1744,899,346,179,87
524288,0,0,0,0,11073,5770,2933,1329,686,367,173,90,48
