block_size,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384
64,83697,181566,175117,123715,38197
128,333207,124090,156938,71451,57140,16656
256,338589,88138,52808,32774,18521,15011,5984
512,152010,118055,153953,31929,55942,33038,19426,6494
1024,141508,340264,201255,114344,16128,28683,10586,6539,2352
2048,213599,98051,202149,32487,15826,23287,4003,4860,1696,1671
4096,478718,320003,60350,33506,53915,22270,7828,7953,2664,2296,800
8192,510218,276384,203595,56176,44878,30189,13467,7002,3579,1609,909,353
16384,461839,210306,60047,106888,17601,21909,12968,5294,2751,1674,817,600,132
32768,0,0,0,0,17185,17366,4212,3643,1624,711,293,404,142
65536,0,0,0,0,50383,27897,9108,3905,2865,996,405,331,125
131072,0,0,0,0,34441,17802,9164,4640,2290,1018,481,249,126
262144,0,0,0,0,44878,23662,11133,5735,2855,1271,605,292,154
524288,0,0,0,0,7987,28661,14000,7045,517,1564,655,331,164
