block_size,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384
64,146588,78433,43941,17091,13156
128,157568,74416,44220,31253,11768,7087
256,116568,85554,85076,96474,17851,5988,3095
512,132370,82778,47615,30534,16948,7693,3105,1772
1024,122436,72610,62809,30394,15549,6933,4324,1774,982
2048,122197,147820,62896,64007,45515,9049,4194,2386,1385,501
4096,348057,138638,59616,109213,17993,16912,6470,2310,2699,747,452
8192,498782,277581,64152,32606,40339,10402,9106,5793,1076,1203,689,351
16384,521981,299982,157904,91804,43692,26086,11860,6521,2130,731,775,141,81
32768,0,0,0,0,57748,27841,12422,6556,2690,1442,372,404,135
65536,0,0,0,0,44926,24730,12293,5530,2758,1469,642,335,210
131072,0,0,0,0,53653,28288,13089,7064,3007,1570,668,349,179
262144,0,0,0,0,58653,29662,14660,7410,3620,1531,688,345,173
524288,0,0,0,0,62320,30491,16064,2258,3916,1641,151,197,174
